id,student_name,house,potions,herbology,darkarts,flying
1840,Wizard1717,Hufflepuff,78,83,58,66
1841,Wizard3031,Hufflepuff,80,81,42,83
1842,Wizard3153,Slytherin,87,83,82,71
1843,Rubeus Pucey,Slytherin,82,85,81,85
1844,Rowena Tonks,Gryffindor,83,55,83,64
1845,Wizard13,Ravenclaw,98,95,96,100
1846,Horace Dumbledore,Slytherin,90,76,92,76
1847,Wizard185,Slytherin,85,79,71,92
1848,Wizard16,Gryffindor,57,68,66,88
1849,Newt Pucey,Gryffindor,65,84,55,61
1850,Wizard1768,Slytherin,77,86,82,74
1851,Wizard361,Ravenclaw,87,87,96,99
1852,Wizard321,Ravenclaw,85,96,99,100
1853,Rowena Black,Gryffindor,52,57,70,83
1854,Wizard234,Ravenclaw,93,96,85,93
1855,Wizard43,Gryffindor,63,85,77,71
1856,Wizard1909,Hufflepuff,56,79,61,82
1857,Severus Malfoy,Ravenclaw,97,92,86,93
1858,Wizard3648,Hufflepuff,79,72,41,53
1859,Wizard329,Hufflepuff,60,57,62,70
1860,Wizard2239,Gryffindor,52,64,89,68
1861,Filius Dumbledore,Hufflepuff,79,71,83,69
1862,Wizard144,Hufflepuff,84,81,47,57
1863,Wizard2771,Gryffindor,50,65,62,90
1864,Godric Zabini,Slytherin,78,85,72,80
1865,Wizard2941,Ravenclaw,88,93,86,97
1866,Wizard1599,Slytherin,84,73,76,91
1867,Bellatrix Selwyn,Slytherin,70,93,76,93
1868,Wizard867,Hufflepuff,45,74,83,75
1869,Wizard3250,Ravenclaw,97,98,90,88
1870,Wizard1959,Gryffindor,78,80,59,88
1871,Wizard1966,Ravenclaw,91,97,95,91
1872,Wizard1219,Hufflepuff,44,76,83,55
1873,Wizard717,Slytherin,78,95,73,94
1874,Arthur Lovegood,Slytherin,84,70,76,94
1875,Wizard3724,Slytherin,81,92,85,95
1876,Remus Snape,Hufflepuff,74,74,68,49
1877,Wizard1781,Gryffindor,86,53,83,73
1878,Wizard493,Ravenclaw,94,86,92,94
1879,Wizard3557,Slytherin,94,72,86,79
1880,Lucius Pucey,Slytherin,94,72,78,92
1881,Wizard2242,Slytherin,77,85,89,73
1882,Salazar Parkinson,Slytherin,77,79,77,85
1883,Wizard1411,Hufflepuff,52,85,62,46
1884,Wizard2644,Ravenclaw,89,100,97,95
1885,Wizard2948,Slytherin,80,76,83,70
1886,Sirius Pucey,Hufflepuff,85,53,51,67
1887,Wizard3595,Slytherin,79,80,70,83
1888,Percy Carrow,Hufflepuff,73,42,53,82
1889,Gellert Crabbe,Gryffindor,62,71,78,52
1890,Wizard3593,Slytherin,76,93,76,82
1891,Wizard2457,Hufflepuff,48,69,61,57
1892,Wizard2358,Hufflepuff,50,77,57,83
1893,Wizard3165,Gryffindor,87,76,77,89
1894,Wizard2085,Slytherin,95,86,86,95
1895,Wizard2002,Hufflepuff,61,52,69,48
1896,Wizard4033,Hufflepuff,81,83,54,57
1897,Wizard2728,Slytherin,77,73,91,70
1898,Wizard1973,Hufflepuff,48,76,53,54
1899,Wizard3170,Gryffindor,89,51,57,59
1900,Lucius Crabbe,Ravenclaw,86,92,97,87
1901,Wizard877,Ravenclaw,96,87,94,94
1902,Wizard1907,Slytherin,87,82,94,92
1903,Wizard3110,Hufflepuff,68,43,63,60
1904,Wizard1094,Hufflepuff,48,68,47,82
1905,Wizard3576,Slytherin,82,80,83,93
1906,Wizard1176,Ravenclaw,94,92,97,93
1907,Severus Hooch,Hufflepuff,50,46,47,46
1908,Rowena Weasley,Ravenclaw,85,87,99,87
1909,Wizard3212,Gryffindor,90,57,52,51
1910,Wizard1834,Gryffindor,60,82,85,66
1911,Wizard3806,Gryffindor,61,59,78,56
1912,Bellatrix Lupin,Gryffindor,67,83,76,71
1913,Wizard202,Ravenclaw,94,97,96,90
1914,Wizard718,Hufflepuff,61,43,57,62
1915,Wizard3383,Slytherin,86,77,73,94
1916,Wizard886,Hufflepuff,45,45,50,73
1917,Wilhelmina Lovegood,Gryffindor,61,72,74,85
1918,Wizard534,Gryffindor,70,89,51,60
1919,Wizard1213,Hufflepuff,49,46,71,48
1920,Wizard693,Hufflepuff,78,74,81,73
1921,Wizard4044,Slytherin,76,86,74,70
1922,Wizard2734,Hufflepuff,70,77,45,71
1923,Rubeus Slughorn,Ravenclaw,88,85,96,93
1924,Wizard276,Hufflepuff,83,74,79,58
1925,Wizard69,Ravenclaw,94,89,94,93
1926,Wizard3260,Slytherin,75,81,89,90
1927,Theseus Dumbledore,Slytherin,71,94,75,83
1928,Percy Riddle,Gryffindor,74,63,81,68
1929,Wizard2267,Slytherin,92,86,86,89
1930,Wizard830,Slytherin,74,84,84,90
1931,Wizard3062,Gryffindor,54,80,50,62
1932,Wizard1499,Slytherin,89,72,75,83
1933,Wizard1894,Hufflepuff,74,43,73,49
1934,Wizard908,Ravenclaw,95,85,87,95
1935,Wizard1512,Hufflepuff,76,66,55,77
1936,Percy Dumbledore,Slytherin,86,70,91,86
1937,Wizard3190,Ravenclaw,87,97,86,98
1938,Wizard2630,Hufflepuff,71,50,56,46
1939,Newt Dumbledore,Hufflepuff,74,47,70,65
1940,Remus Slughorn,Hufflepuff,70,47,43,61
1941,Bridget Diggory,Hufflepuff,84,76,83,51
1942,Wizard3631,Hufflepuff,47,44,73,63
1943,Arthur Black,Hufflepuff,59,46,77,85
1944,Wizard1955,Ravenclaw,90,89,95,85
1945,Rubeus Greengrass,Hufflepuff,73,75,42,71
1946,Wizard3685,Gryffindor,64,68,71,71
1947,Wizard1933,Ravenclaw,85,99,89,87
1948,Wizard2605,Ravenclaw,94,90,91,98
1949,Wizard1672,Slytherin,95,86,79,70
1950,Wizard510,Hufflepuff,48,81,68,52
1951,Wizard2054,Slytherin,83,91,83,78
1952,Wizard1418,Hufflepuff,65,77,72,45
1953,Wizard2317,Hufflepuff,77,84,57,77
1954,Wizard1949,Hufflepuff,64,45,79,51
1955,Wizard3460,Hufflepuff,43,62,61,48
1956,Wizard1186,Gryffindor,51,50,83,55
1957,Albus Greengrass,Hufflepuff,84,65,68,78
1958,Wizard1961,Slytherin,77,86,83,90
1959,Wizard763,Gryffindor,84,82,82,73
1960,Molly Diggory,Slytherin,81,84,77,80
1961,Wizard90,Ravenclaw,86,92,94,86
1962,Wizard3039,Slytherin,93,77,91,80
1963,Wizard2379,Slytherin,85,90,87,95
1964,Sirius Shacklebolt,Gryffindor,53,88,67,74
1965,Wizard1735,Gryffindor,63,90,67,61
1966,Wizard1721,Hufflepuff,85,70,51,72
1967,Wilhelmina Greengrass,Gryffindor,50,60,56,73
1968,Wizard3201,Gryffindor,53,53,53,75
1969,Wizard1029,Gryffindor,81,56,65,61
1970,Wizard1041,Hufflepuff,46,61,78,49
1971,Wizard3328,Slytherin,93,80,73,73
1972,Wizard1633,Slytherin,81,78,87,91
1973,Wizard2650,Slytherin,93,73,80,83
1974,Wizard849,Ravenclaw,92,95,91,100
1975,Wizard1134,Slytherin,83,80,77,84
1976,Wizard1642,Slytherin,82,72,90,85
1977,Wizard1084,Gryffindor,62,80,90,77
1978,Wizard442,Ravenclaw,87,89,97,88
1979,Wizard1658,Gryffindor,68,80,71,57
1980,Wizard750,Gryffindor,73,84,88,90
1981,Wizard475,Ravenclaw,89,97,100,88
1982,Wizard1079,Hufflepuff,61,64,79,49
1983,Wizard2785,Hufflepuff,59,56,77,41
1984,Wizard2132,Hufflepuff,55,52,83,71
1985,Wizard3463,Hufflepuff,46,84,41,55
1986,Wizard3168,Ravenclaw,90,91,88,98
1987,Wizard2308,Gryffindor,76,67,57,57
1988,Wizard1993,Ravenclaw,96,85,88,86
1989,Wizard1905,Hufflepuff,70,78,74,49
1990,Wizard1043,Slytherin,72,84,73,82
1991,Wizard835,Gryffindor,66,86,57,90
1992,Wizard2559,Ravenclaw,95,87,95,95
1993,Wizard836,Gryffindor,59,65,71,76
1994,Horace Lovegood,Hufflepuff,79,68,66,46
1995,Filius Shacklebolt,Gryffindor,78,50,74,87
1996,Albus Hooch,Ravenclaw,85,89,86,87
1997,Wizard2130,Hufflepuff,50,49,63,66
1998,Wizard3991,Hufflepuff,44,70,49,51
1999,Wizard1114,Gryffindor,55,81,65,77
2000,Severus Shacklebolt,Hufflepuff,75,56,56,47
2001,Wizard3455,Ravenclaw,99,98,86,99
2002,Wizard1222,Slytherin,81,75,82,90
2003,Wizard254,Slytherin,95,71,74,93
2004,Wizard1345,Ravenclaw,100,89,85,92
2005,Wizard135,Ravenclaw,92,93,91,95
2006,Wizard2324,Ravenclaw,87,89,97,91
2007,Wizard3687,Hufflepuff,64,80,79,74
2008,Wizard3693,Slytherin,89,76,92,94
2009,Wizard307,Hufflepuff,49,60,84,78
2010,Wizard1073,Slytherin,92,73,77,86
2011,Percy Weasley,Ravenclaw,91,95,86,98
2012,Wizard3736,Gryffindor,77,71,59,83
2013,Wizard3262,Hufflepuff,84,54,43,72
2014,Wizard476,Hufflepuff,71,45,82,74
2015,Wizard636,Ravenclaw,90,94,85,90
2016,Wizard2209,Ravenclaw,92,92,95,86
2017,Wulfric Black,Ravenclaw,93,88,91,85
2018,Wizard2432,Hufflepuff,55,81,83,56
2019,Wizard3628,Slytherin,71,89,86,83
2020,Wizard2738,Hufflepuff,46,51,60,60
2021,Wizard3728,Hufflepuff,51,80,50,60
2022,Wizard559,Slytherin,90,83,86,87
2023,Wizard1322,Gryffindor,77,78,51,59
2024,Remus Peverell,Slytherin,89,71,84,72
2025,Remus Goyle,Ravenclaw,97,90,100,95
2026,Wizard1554,Slytherin,89,85,83,71
2027,Wizard796,Hufflepuff,58,59,84,67
2028,Wizard3274,Gryffindor,75,53,68,66
2029,Wizard2416,Gryffindor,79,61,69,81
2030,Wizard3077,Hufflepuff,74,60,46,76
2031,Percy Pucey,Hufflepuff,45,47,69,62
2032,Wizard790,Slytherin,84,91,79,72
2033,Wizard3618,Hufflepuff,43,76,76,40
2034,Wizard2938,Gryffindor,56,77,70,80
2035,Wizard1974,Gryffindor,75,55,62,68
2036,Wizard1162,Ravenclaw,90,88,88,96
2037,Wizard203,Hufflepuff,74,84,76,55
2038,Wizard1424,Gryffindor,79,50,74,53
2039,Wizard2331,Slytherin,94,83,83,80
2040,Wizard381,Hufflepuff,59,50,69,71
2041,Wizard1169,Ravenclaw,89,94,87,92
2042,Wizard193,Slytherin,94,73,78,93
2043,Gellert Goyle,Ravenclaw,93,99,89,89
2044,Wizard3138,Gryffindor,80,84,70,61
2045,Wizard312,Ravenclaw,100,97,87,85
2046,Wizard2273,Ravenclaw,92,95,93,90
2047,Wizard429,Hufflepuff,41,71,59,42
2048,Wizard2420,Slytherin,85,88,76,81
2049,Wizard1539,Ravenclaw,91,99,93,90
2050,Bathilda Greengrass,Ravenclaw,97,94,98,98
2051,Wizard72,Gryffindor,70,75,54,79
2052,Molly Selwyn,Hufflepuff,69,83,63,75
2053,Wizard2056,Hufflepuff,63,77,60,65
2054,Wizard2595,Gryffindor,81,79,81,89
2055,Wizard2078,Hufflepuff,72,58,47,83
2056,Wizard2322,Slytherin,91,77,75,78
2057,Wizard2588,Slytherin,77,83,87,86
2058,Wizard2096,Slytherin,92,84,74,81
2059,Wizard3355,Hufflepuff,58,85,73,64
2060,Wizard2654,Slytherin,77,80,80,89
2061,Wizard2037,Gryffindor,81,60,72,63
2062,Wizard2604,Slytherin,79,71,94,77
2063,Wizard995,Hufflepuff,54,63,78,60
2064,Bathilda Lupin,Slytherin,89,72,94,85
2065,Nymphadora Diggory,Gryffindor,80,64,54,86
2066,Wizard3553,Slytherin,77,87,93,72
2067,Wizard2373,Ravenclaw,96,85,95,86
2068,Wizard1636,Gryffindor,64,73,59,58
2069,Wizard1880,Slytherin,74,73,91,79
2070,Wizard3352,Gryffindor,68,69,72,69
2071,Wizard2355,Slytherin,82,88,84,78
2072,Wizard872,Slytherin,90,70,75,72
2073,Wizard3413,Slytherin,92,85,95,89
2074,Newt Parkinson,Hufflepuff,79,54,66,67
2075,Wizard1920,Hufflepuff,76,71,59,51
2076,Wizard2632,Gryffindor,83,64,77,50
2077,Severus Greengrass,Slytherin,75,87,81,74
2078,Wizard2249,Slytherin,74,92,78,71
2079,Wizard3797,Ravenclaw,99,87,96,95
2080,Wizard3859,Hufflepuff,47,54,78,53
2081,Wizard2625,Gryffindor,58,76,54,88
2082,Wizard1472,Slytherin,70,75,85,74
2083,Wizard1678,Ravenclaw,97,86,93,85
2084,Wizard1908,Ravenclaw,90,94,87,99
2085,Rowena Diggory,Slytherin,80,81,77,95
2086,Horace Pucey,Gryffindor,73,58,76,84
2087,Horace Diggory,Hufflepuff,46,42,50,75
2088,Wizard3332,Gryffindor,61,86,84,71
2089,Dilys Lovegood,Slytherin,95,81,75,93
2090,Wizard2867,Gryffindor,70,82,61,59
2091,Wizard3051,Ravenclaw,94,94,88,90
2092,Wizard954,Slytherin,91,92,71,85
2093,Bellatrix Weasley,Gryffindor,73,54,55,77
2094,Wizard1947,Slytherin,78,74,89,71
2095,Wizard601,Hufflepuff,57,40,77,48
2096,Wizard3596,Slytherin,95,82,95,87
2097,Wizard1465,Gryffindor,85,57,54,73
2098,Dilys Parkinson,Hufflepuff,52,64,49,68
2099,Wizard2067,Hufflepuff,59,47,61,53
2100,Wizard2842,Hufflepuff,74,54,62,44
2101,Lucius Carrow,Ravenclaw,91,99,92,89
2102,Wizard3124,Gryffindor,53,63,75,87
2103,Wizard1712,Gryffindor,59,67,72,79
2104,Wizard1625,Ravenclaw,86,99,91,93
2105,Wizard962,Hufflepuff,74,83,83,84
2106,Wizard103,Gryffindor,52,82,53,74
2107,Wizard1025,Slytherin,91,80,88,90
2108,Theseus Shacklebolt,Gryffindor,74,83,67,86
2109,Horace Crabbe,Slytherin,74,84,84,85
2110,Wizard2969,Ravenclaw,98,89,99,93
2111,Wizard3234,Hufflepuff,71,83,63,79
2112,Wizard1447,Hufflepuff,68,47,82,43
2113,Wizard1553,Hufflepuff,46,62,82,45
2114,Wizard2974,Hufflepuff,41,62,85,51
2115,Leta Flitwick,Gryffindor,67,60,61,79
2116,Wizard637,Slytherin,79,79,94,86
2117,Wizard2081,Slytherin,90,81,86,74
2118,Wizard10,Gryffindor,52,71,77,63
2119,Wizard3584,Slytherin,86,78,93,80
2120,Wizard468,Ravenclaw,100,93,100,99
2121,Wizard811,Ravenclaw,92,91,100,96
2122,Sirius Slughorn,Slytherin,72,75,82,94
2123,Wizard820,Ravenclaw,99,95,91,94
2124,Wizard2930,Hufflepuff,48,79,65,78
2125,Wizard3002,Slytherin,77,88,74,77
2126,Wizard94,Gryffindor,75,70,87,63
2127,Wizard3981,Hufflepuff,50,60,75,73
2128,Nymphadora Malfoy,Hufflepuff,41,42,60,70
2129,Wizard2310,Gryffindor,87,51,67,85
2130,Wizard2136,Hufflepuff,50,62,85,75
2131,Wizard2176,Slytherin,82,92,72,84
2132,Wizard964,Slytherin,86,77,78,71
2133,Wizard448,Hufflepuff,82,74,78,76
2134,Wizard2548,Ravenclaw,85,97,93,90
2135,Wizard3945,Ravenclaw,87,87,93,100
2136,Wizard1830,Hufflepuff,67,66,80,40
2137,Wizard3112,Gryffindor,68,63,57,83
2138,Wizard1047,Ravenclaw,92,96,88,92
2139,Wizard630,Slytherin,72,84,89,95
2140,Wizard690,Ravenclaw,86,97,94,94
2141,Wizard3193,Ravenclaw,88,94,92,97
2142,Wizard2620,Gryffindor,72,52,56,53
2143,Wizard1551,Hufflepuff,50,61,66,40
2144,Wizard3519,Slytherin,84,74,93,71
2145,Wizard1276,Slytherin,91,86,80,81
2146,Wizard2064,Gryffindor,90,57,70,80
2147,Wizard2770,Slytherin,86,76,72,70
2148,Godric Goyle,Slytherin,90,78,78,90
2149,Wizard2311,Ravenclaw,98,94,100,93
2150,Wizard2419,Ravenclaw,99,87,92,86
2151,Wizard3089,Slytherin,75,82,95,72
2152,Wizard2629,Gryffindor,56,77,54,72
2153,Wizard1795,Gryffindor,76,62,57,62
2154,Wizard804,Hufflepuff,57,63,67,53
2155,Wizard1718,Ravenclaw,92,98,88,86
2156,Wizard280,Slytherin,92,87,93,89
2157,Wizard3185,Gryffindor,75,52,87,84
2158,Wizard2509,Hufflepuff,41,79,76,53
2159,Wizard2978,Gryffindor,77,62,90,61
2160,Wizard1189,Slytherin,84,80,77,94
2161,Wizard2561,Ravenclaw,97,93,90,88
2162,Wizard1824,Gryffindor,58,72,73,79
2163,Wizard3050,Ravenclaw,95,89,99,91
2164,Wizard592,Gryffindor,67,66,83,67
2165,Wizard2074,Ravenclaw,90,98,89,97
2166,Wizard2636,Hufflepuff,61,40,75,70
2167,Wizard2827,Gryffindor,78,54,54,82
2168,Wizard544,Ravenclaw,99,89,89,91
2169,Wizard3485,Gryffindor,59,56,75,67
2170,Wizard659,Gryffindor,58,83,59,52
2171,Wizard1740,Gryffindor,80,82,82,55
2172,Wizard2336,Ravenclaw,98,97,91,86
2173,Bathilda Riddle,Gryffindor,52,63,80,71
2174,Wizard2369,Ravenclaw,86,93,95,100
2175,Wizard176,Ravenclaw,93,90,92,91
2176,Wizard2491,Hufflepuff,75,70,41,41
2177,Wizard2126,Hufflepuff,67,54,73,68
2178,Wizard1092,Gryffindor,73,56,85,64
2179,Bridget Malfoy,Gryffindor,63,84,85,71
2180,Wizard1807,Ravenclaw,92,99,92,91
2181,Minerva Black,Hufflepuff,48,41,50,81
2182,Wizard944,Ravenclaw,97,97,94,97
2183,Wizard3397,Ravenclaw,99,90,93,87
2184,Kingsley Selwyn,Ravenclaw,90,88,86,95
2185,Wizard12,Ravenclaw,89,85,97,85
2186,Wizard1481,Ravenclaw,87,91,99,87
2187,Wizard1892,Ravenclaw,97,89,96,97
2188,Wizard2035,Slytherin,72,86,84,72
2189,Wizard388,Slytherin,95,81,92,73
2190,Wizard3540,Gryffindor,75,76,66,84
2191,Wizard2752,Ravenclaw,86,93,100,87
2192,Wizard2863,Ravenclaw,93,89,88,87
2193,Wizard1675,Slytherin,93,93,90,76
2194,Filius Selwyn,Slytherin,86,79,90,81
2195,Wizard868,Ravenclaw,85,85,99,91
2196,Wizard1247,Hufflepuff,48,76,43,40
2197,Wizard1474,Hufflepuff,54,53,54,69
2198,Wizard936,Hufflepuff,75,47,69,73
2199,Wizard1406,Ravenclaw,90,90,89,89
2200,Wizard2950,Slytherin,73,87,75,92
2201,Wizard2917,Gryffindor,70,88,79,89
2202,Wizard2022,Slytherin,75,91,76,91
2203,Wizard3385,Ravenclaw,99,89,95,98
2204,Wizard3510,Hufflepuff,76,61,46,85
2205,Wizard3627,Hufflepuff,58,83,75,68
2206,Wizard3906,Hufflepuff,78,56,42,70
2207,Wizard184,Hufflepuff,45,55,51,60
2208,Wizard3152,Hufflepuff,58,72,54,65
2209,Bellatrix Hagrid,Hufflepuff,67,78,59,70
2210,Wizard3833,Slytherin,77,83,76,74
2211,Wizard3037,Gryffindor,80,81,60,64
2212,Tom Crouch,Gryffindor,71,80,52,74
2213,Wizard1403,Ravenclaw,94,96,94,98
2214,Wizard3296,Slytherin,82,70,77,94
2215,Molly Pucey,Ravenclaw,86,87,92,98
2216,Wizard2233,Ravenclaw,86,88,100,97
2217,Helga Lovegood,Slytherin,71,77,75,76
2218,Wizard1207,Ravenclaw,85,92,87,90
2219,Wizard17,Hufflepuff,42,44,40,63
2220,Wizard3504,Hufflepuff,42,67,50,64
2221,Wizard47,Gryffindor,59,69,55,77
2222,Wizard2255,Ravenclaw,87,92,96,99
2223,Wizard3994,Ravenclaw,90,95,87,90
2224,Wizard1102,Hufflepuff,59,70,50,57
2225,Wizard2012,Ravenclaw,92,91,86,94
2226,Wizard3653,Ravenclaw,97,100,97,93
2227,Wizard3822,Slytherin,71,86,86,86
2228,Wizard2387,Gryffindor,82,73,83,64
2229,Wizard1090,Slytherin,76,86,84,72
2230,Wizard641,Slytherin,93,91,87,71
2231,Wizard2154,Hufflepuff,68,62,79,47
2232,Wizard562,Ravenclaw,89,96,92,100
2233,Wizard1696,Ravenclaw,86,99,89,97
2234,Wizard151,Ravenclaw,95,86,89,100
2235,Wizard2972,Gryffindor,86,70,66,71
2236,Wizard1917,Slytherin,85,91,78,90
2237,Wizard3471,Slytherin,72,85,91,86
2238,Wizard3388,Slytherin,79,90,72,71
2239,Bellatrix Greengrass,Ravenclaw,96,85,97,97
2240,Wizard1919,Hufflepuff,60,61,49,79
2241,Wizard267,Hufflepuff,41,64,69,54
2242,Wizard1477,Gryffindor,73,74,83,87
2243,Wizard354,Ravenclaw,93,93,92,93
2244,Wizard912,Hufflepuff,54,59,56,68
2245,Wizard917,Gryffindor,50,87,71,54
2246,Wizard3532,Hufflepuff,45,67,50,45
2247,Wizard460,Ravenclaw,93,86,96,89
2248,Wizard1505,Ravenclaw,99,88,93,87
2249,Wizard672,Slytherin,74,89,83,89
2250,Wizard757,Hufflepuff,40,41,72,54
2251,Godric Pucey,Ravenclaw,89,85,92,96
2252,Wizard1008,Slytherin,95,95,88,88
2253,Wulfric Slughorn,Gryffindor,58,58,54,64
2254,Wizard3707,Ravenclaw,86,99,97,93
2255,Remus Flitwick,Gryffindor,85,80,87,56
2256,Wizard1105,Ravenclaw,96,98,98,91
2257,Wizard705,Ravenclaw,99,94,95,85
2258,Wizard2264,Hufflepuff,52,75,76,85
2259,Wizard3246,Gryffindor,52,72,68,60
2260,Wizard2857,Slytherin,84,72,94,70
2261,Wizard2903,Hufflepuff,61,65,64,77
2262,Wizard331,Slytherin,95,74,79,80
2263,Wizard2833,Ravenclaw,94,97,99,89
2264,Wizard1133,Gryffindor,82,85,81,69
2265,Wizard2409,Ravenclaw,90,97,85,92
2266,Wizard1433,Slytherin,89,72,81,70
2267,Wizard126,Slytherin,75,95,79,75
2268,Wizard242,Ravenclaw,100,85,92,86
2269,Wizard2982,Hufflepuff,80,53,44,53
2270,Wizard678,Gryffindor,65,64,53,79
2271,Wizard2380,Gryffindor,79,63,90,55
2272,Wizard3275,Slytherin,80,79,72,91
2273,Wizard814,Ravenclaw,85,85,95,92
2274,Wizard287,Ravenclaw,86,86,88,93
2275,Wizard484,Ravenclaw,92,91,87,98
2276,Wizard383,Gryffindor,58,76,51,60
2277,Wilhelmina Hagrid,Ravenclaw,100,92,93,88
2278,Wizard553,Gryffindor,61,74,76,86
2279,Wizard2286,Ravenclaw,97,98,95,88
2280,Wizard1252,Slytherin,74,77,74,72
2281,Wizard4,Slytherin,91,86,88,83
2282,Wizard3470,Hufflepuff,68,85,43,50
2283,Wizard989,Slytherin,75,72,87,88
2284,Wizard2326,Ravenclaw,92,100,92,98
2285,Wizard3308,Gryffindor,71,72,78,58
2286,Wizard1496,Ravenclaw,92,85,92,89
2287,Severus Carrow,Gryffindor,80,51,83,56
2288,Gellert Slughorn,Gryffindor,76,69,75,88
2289,Wizard3968,Gryffindor,61,73,54,83
2290,Wizard3791,Hufflepuff,62,46,49,59
2291,Wizard1069,Hufflepuff,79,57,84,66
2292,Kingsley Bones,Slytherin,82,94,87,94
2293,Newt Slughorn,Gryffindor,90,73,77,85
2294,Wizard433,Gryffindor,84,64,66,89
2295,Wizard3475,Hufflepuff,56,41,83,81
2296,Wizard2572,Slytherin,81,88,92,72
2297,Wizard895,Ravenclaw,85,94,98,99
2298,Dilys Weasley,Hufflepuff,56,46,82,71
2299,Filius Black,Slytherin,70,79,70,77
2300,Lucius Grindelwald,Hufflepuff,77,62,48,60
2301,Arthur Slughorn,Slytherin,86,76,77,92
2302,Wizard2030,Gryffindor,80,79,83,61
2303,Wizard2374,Ravenclaw,95,86,93,92
2304,Wizard228,Ravenclaw,97,87,91,89
2305,Wizard3047,Gryffindor,85,89,67,87
2306,Wizard1253,Hufflepuff,60,50,44,69
2307,Wizard700,Hufflepuff,77,69,57,74
2308,Wizard1112,Ravenclaw,88,98,92,91
2309,Wizard3229,Slytherin,84,93,79,71
2310,Wizard4048,Slytherin,89,95,77,87
2311,Wizard3697,Gryffindor,87,77,69,75
2312,Wizard3773,Ravenclaw,96,96,88,95
2313,Wizard1157,Slytherin,71,90,90,90
2314,Wizard2276,Hufflepuff,58,43,67,70
2315,Wizard3821,Ravenclaw,95,92,92,97
2316,Wizard62,Ravenclaw,97,90,87,90
2317,Wizard3191,Hufflepuff,73,72,43,77
2318,Wizard2750,Ravenclaw,93,85,91,98
2319,Wulfric Selwyn,Hufflepuff,54,43,81,56
2320,Wizard2129,Gryffindor,75,55,73,72
2321,Leta Peverell,Gryffindor,85,72,65,62
2322,Wizard3034,Hufflepuff,75,69,58,54
2323,Wizard391,Slytherin,83,71,72,80
2324,Wizard3761,Slytherin,95,72,92,95
2325,Nymphadora Grindelwald,Ravenclaw,95,95,92,92
2326,Wizard3416,Gryffindor,77,62,69,53
2327,Horace Flitwick,Ravenclaw,98,90,97,88
2328,Dilys Pucey,Hufflepuff,66,67,80,78
2329,Wizard3749,Slytherin,72,84,78,84
2330,Wizard3731,Hufflepuff,74,64,40,78
2331,Wizard462,Hufflepuff,52,67,81,85
2332,Nymphadora Crabbe,Hufflepuff,54,60,56,83
2333,Wizard2735,Hufflepuff,85,47,55,67
2334,Wizard2607,Slytherin,72,76,92,91
2335,Wizard3093,Hufflepuff,84,48,43,66
2336,Wizard349,Hufflepuff,62,79,71,76
2337,Wizard2566,Gryffindor,60,50,84,75
2338,Wizard3601,Slytherin,90,80,94,88
2339,Gellert Diggory,Hufflepuff,42,43,48,67
2340,Wizard2524,Gryffindor,51,76,85,58
2341,Wizard1612,Ravenclaw,98,91,100,100
2342,Wizard3194,Ravenclaw,95,94,98,97
2343,Bathilda Grindelwald,Hufflepuff,62,42,56,47
2344,Wizard2128,Slytherin,71,92,75,80
2345,Wizard2226,Slytherin,81,95,89,74
2346,Wizard3744,Hufflepuff,46,71,71,76
2347,Wizard1526,Gryffindor,79,69,54,82
2348,Wizard1937,Ravenclaw,86,88,98,96
2349,Wizard3890,Slytherin,91,74,78,71
2350,Wizard675,Slytherin,80,84,70,92
2351,Wizard1635,Ravenclaw,92,90,86,97
2352,Wizard1939,Gryffindor,68,72,80,80
2353,Wizard3380,Slytherin,88,91,88,86
2354,Wizard2836,Ravenclaw,100,98,94,98
2355,Wizard2640,Slytherin,72,89,85,71
2356,Salazar Lupin,Slytherin,90,89,87,70
2357,Wizard2159,Hufflepuff,44,74,75,70
2358,Salazar Hooch,Gryffindor,60,66,87,85
2359,Wizard1519,Ravenclaw,94,97,93,88
2360,Wizard2835,Hufflepuff,55,54,66,58
2361,Wizard3004,Gryffindor,63,86,59,81
2362,Wizard1896,Hufflepuff,63,49,77,63
2363,Arthur Tonks,Hufflepuff,45,75,53,63
2364,Wizard1628,Gryffindor,82,55,72,50
2365,Wizard417,Slytherin,85,82,91,88
2366,Wizard1913,Gryffindor,80,53,84,58
2367,Rubeus McGonagall,Gryffindor,63,71,52,84
2368,Wizard2001,Slytherin,82,84,82,76
2369,Wizard2157,Gryffindor,65,76,66,68
2370,Wizard446,Hufflepuff,50,74,63,52
2371,Wizard1422,Hufflepuff,42,59,65,73
2372,Wizard2669,Gryffindor,75,58,63,52
2373,Wizard1299,Slytherin,95,86,78,88
2374,Wizard3753,Gryffindor,58,69,88,62
2375,Bridget Pucey,Slytherin,77,82,91,77
2376,Wizard1681,Gryffindor,80,63,60,89
2377,Wizard3875,Gryffindor,61,75,90,88
2378,Leta Carrow,Hufflepuff,75,70,63,43
2379,Wizard1623,Hufflepuff,42,50,63,53
2380,Wizard2986,Ravenclaw,96,98,87,92
2381,Wizard439,Ravenclaw,90,100,89,92
2382,Wizard3580,Ravenclaw,85,87,90,89
2383,Wizard3213,Hufflepuff,52,77,56,41
2384,Wizard3940,Ravenclaw,90,89,97,90
2385,Wizard3785,Gryffindor,88,50,74,67
2386,Wizard1007,Gryffindor,75,67,90,61
