id,student_name,house,potions,herbology,darkarts,flying
1748,Wizard1277,Slytherin,94,82,90,89
1749,Godric Slughorn,Gryffindor,66,66,57,70
1750,Wizard2266,Gryffindor,85,67,84,66
1751,Wizard1334,Slytherin,82,76,84,81
1752,Helga Hooch,Slytherin,86,81,91,73
1753,Wizard219,Gryffindor,58,84,77,70
1754,Wizard3296,Slytherin,74,91,71,85
1755,Wizard2298,Slytherin,75,81,77,94
1756,Wizard91,Gryffindor,61,85,58,77
1757,Wizard949,Gryffindor,86,67,87,51
1758,Wizard3767,Hufflepuff,63,76,82,41
1759,Wizard420,Hufflepuff,81,42,56,59
1760,Wizard115,Gryffindor,69,74,52,71
1761,Wizard3144,Gryffindor,84,88,88,51
1762,Wizard352,Ravenclaw,91,100,89,91
1763,Wizard1966,Gryffindor,57,89,89,50
1764,Rowena Parkinson,Ravenclaw,99,93,94,98
1765,Wizard2402,Hufflepuff,51,74,55,71
1766,Wizard3307,Gryffindor,89,50,77,69
1767,Wizard839,Hufflepuff,67,84,49,66
1768,Lucius Snape,Slytherin,75,79,70,70
1769,Wizard1565,Slytherin,93,86,72,94
1770,Wizard3239,Gryffindor,70,85,75,78
1771,Kingsley Parkinson,Slytherin,72,79,93,90
1772,Wizard2040,Gryffindor,53,73,55,58
1773,Bridget Hagrid,Ravenclaw,85,99,87,93
1774,Wizard3163,Ravenclaw,96,85,91,96
1775,Wizard3816,Ravenclaw,99,86,87,93
1776,Wizard1208,Slytherin,85,88,83,71
1777,Wizard1261,Ravenclaw,86,91,91,100
1778,Wizard2486,Gryffindor,58,71,78,83
1779,Wizard1343,Hufflepuff,58,52,44,57
1780,Bellatrix Carrow,Gryffindor,75,89,75,54
1781,Bridget Zabini,Hufflepuff,85,72,77,76
1782,Wizard1948,Ravenclaw,100,94,100,90
1783,Arthur Shacklebolt,Ravenclaw,92,92,89,99
1784,Wizard1074,Hufflepuff,55,76,61,53
1785,Theseus Malfoy,Hufflepuff,79,43,47,83
1786,Wizard822,Gryffindor,73,85,65,55
1787,Wizard2967,Ravenclaw,88,87,100,92
1788,Wizard3212,Slytherin,81,94,83,76
1789,Wizard2640,Gryffindor,62,83,87,61
1790,Wizard1219,Hufflepuff,64,52,82,51
1791,Wizard2327,Gryffindor,51,53,79,54
1792,Wizard765,Gryffindor,59,50,56,51
1793,Arthur Selwyn,Gryffindor,71,74,80,60
1794,Wizard1689,Hufflepuff,53,71,83,76
1795,Wizard268,Ravenclaw,100,93,91,86
1796,Wizard1508,Gryffindor,82,72,84,50
1797,Wizard1459,Gryffindor,63,51,53,65
1798,Wizard648,Ravenclaw,94,95,92,90
1799,Wizard1213,Hufflepuff,71,64,49,78
1800,Wizard118,Hufflepuff,57,56,82,60
1801,Wizard141,Slytherin,82,84,94,83
1802,Wizard1549,Slytherin,79,88,73,90
1803,Wizard2524,Hufflepuff,81,70,85,80
1804,Remus Dumbledore,Hufflepuff,59,75,42,83
1805,Wizard778,Gryffindor,62,54,58,62
1806,Wizard525,Gryffindor,65,64,66,65
1807,Wizard3599,Gryffindor,51,72,52,75
1808,Wizard231,Ravenclaw,97,95,89,85
1809,Wizard2625,Hufflepuff,67,69,71,49
1810,Wizard3734,Gryffindor,57,75,53,68
1811,Wizard174,Slytherin,70,82,84,95
1812,Wizard1149,Hufflepuff,40,68,63,58
1813,Wizard2185,Hufflepuff,72,55,77,49
1814,Wizard2553,Hufflepuff,43,77,42,53
1815,Albus Dumbledore,Slytherin,86,75,88,89
1816,Wizard1557,Hufflepuff,48,65,54,43
1817,Wizard1547,Ravenclaw,94,95,90,98
1818,Wizard1104,Gryffindor,79,61,81,82
1819,Wizard1279,Gryffindor,61,52,72,81
1820,Leta Hagrid,Ravenclaw,87,97,96,86
1821,Wizard460,Ravenclaw,91,97,95,98
1822,Wizard786,Gryffindor,77,53,83,83
1823,Wizard3228,Ravenclaw,96,94,97,90
1824,Wizard3641,Hufflepuff,63,41,69,66
1825,Wizard3676,Ravenclaw,89,95,100,90
1826,Wizard2763,Ravenclaw,89,96,98,92
1827,Wizard2791,Gryffindor,64,56,64,56
1828,Wizard1133,Gryffindor,56,68,52,52
1829,Wizard3845,Gryffindor,64,82,51,76
1830,Wizard2297,Gryffindor,87,58,56,63
1831,Salazar Weasley,Hufflepuff,72,43,41,82
1832,Wizard2064,Hufflepuff,81,47,76,69
1833,Wizard1276,Gryffindor,80,76,78,72
1834,Wizard809,Ravenclaw,87,85,100,98
1835,Wizard166,Hufflepuff,68,59,82,46
1836,Wizard344,Slytherin,87,80,70,86
1837,Wizard1743,Gryffindor,51,62,57,52
1838,Wizard757,Slytherin,76,74,95,88
1839,Wizard2820,Slytherin,82,78,75,76
1840,Wizard1196,Slytherin,87,76,72,95
1841,Molly Crouch,Slytherin,83,94,85,74
1842,Wizard3701,Slytherin,87,83,82,71
1843,Wizard496,Hufflepuff,61,80,61,61
1844,Rowena Hooch,Slytherin,80,91,94,82
1845,Wizard1484,Slytherin,90,85,80,80
1846,Wizard535,Ravenclaw,91,100,98,94
1847,Wizard1725,Gryffindor,74,59,82,64
1848,Wizard2129,Hufflepuff,55,81,59,58
1849,Wizard1528,Slytherin,86,75,77,75
1850,Wizard2338,Hufflepuff,56,68,51,56
1851,Godric Yaxley,Slytherin,88,70,83,70
1852,Wizard977,Slytherin,89,71,84,70
1853,Wizard297,Gryffindor,52,57,70,83
1854,Wizard2955,Gryffindor,87,54,82,57
1855,Wizard341,Gryffindor,63,85,77,71
1856,Wizard2586,Ravenclaw,86,91,93,94
1857,Wizard1152,Slytherin,81,75,70,88
1858,Wizard4049,Ravenclaw,93,89,91,100
1859,Wizard3446,Ravenclaw,91,94,99,99
1860,Wizard2093,Slytherin,89,80,92,80
1861,Wizard1038,Gryffindor,59,76,71,54
1862,Wizard3001,Ravenclaw,90,96,90,94
1863,Wizard1073,Slytherin,89,78,84,92
1864,Wizard1042,Slytherin,78,85,72,80
1865,Wizard1533,Gryffindor,76,53,59,68
1866,Wizard2006,Gryffindor,60,61,54,50
1867,Wizard991,Ravenclaw,94,88,92,86
1868,Wizard937,Hufflepuff,45,74,83,75
1869,Wizard1338,Gryffindor,68,75,86,84
1870,Wizard1366,Hufflepuff,41,45,52,78
1871,Wizard1375,Gryffindor,64,64,52,58
1872,Wizard1488,Slytherin,85,90,74,71
1873,Wizard3565,Ravenclaw,95,98,85,96
1874,Wizard300,Gryffindor,61,58,79,60
1875,Wizard2543,Slytherin,81,92,85,95
1876,Wizard3891,Gryffindor,69,85,53,89
1877,Salazar Bones,Slytherin,82,75,90,75
1878,Wizard3399,Gryffindor,52,87,81,69
1879,Molly Bones,Hufflepuff,54,56,59,54
1880,Wizard1048,Ravenclaw,93,85,94,90
1881,Wizard3649,Hufflepuff,55,44,41,62
1882,Wizard1427,Ravenclaw,86,91,85,99
1883,Wizard2741,Gryffindor,51,69,90,50
1884,Wizard2035,Ravenclaw,89,100,97,95
1885,Wizard3631,Gryffindor,72,76,74,52
1886,Wizard374,Slytherin,77,82,85,82
1887,Wizard321,Slytherin,79,80,70,83
1888,Wizard2186,Gryffindor,58,66,90,74
1889,Wizard3839,Hufflepuff,68,81,49,84
1890,Wizard2147,Ravenclaw,89,96,99,97
1891,Wizard3951,Slytherin,80,75,87,70
1892,Wizard2470,Ravenclaw,90,95,98,96
1893,Wizard3101,Ravenclaw,89,86,99,96
1894,Wizard1596,Slytherin,95,86,86,95
1895,Wizard1747,Slytherin,90,94,92,91
1896,Wizard3377,Ravenclaw,99,97,100,100
1897,Wizard4074,Hufflepuff,85,60,78,60
1898,Wizard3466,Gryffindor,62,71,84,76
1899,Wizard2939,Gryffindor,89,51,57,59
1900,Wizard24,Ravenclaw,86,92,97,87
1901,Wizard1630,Slytherin,91,85,71,89
1902,Wizard2770,Ravenclaw,97,86,100,100
1903,Wizard2342,Ravenclaw,93,93,95,99
1904,Wizard2675,Gryffindor,85,74,81,87
1905,Molly Slughorn,Ravenclaw,91,87,97,89
1906,Wizard399,Ravenclaw,94,92,97,93
1907,Wizard2243,Ravenclaw,97,86,92,95
1908,Wizard3809,Gryffindor,69,65,84,79
1909,Percy Diggory,Ravenclaw,94,85,88,85
1910,Wizard2580,Gryffindor,60,82,85,66
1911,Wizard3367,Ravenclaw,96,95,91,89
1912,Wizard4067,Ravenclaw,98,90,85,86
1913,Bathilda Diggory,Gryffindor,79,68,80,59
1914,Wizard3926,Ravenclaw,98,91,93,87
1915,Wizard519,Slytherin,86,77,73,94
1916,Wizard4024,Gryffindor,74,90,86,77
1917,Wizard623,Slytherin,88,91,88,79
1918,Wizard2912,Slytherin,71,78,75,76
1919,Wizard1637,Ravenclaw,95,93,86,86
1920,Wizard827,Gryffindor,60,55,58,65
1921,Wizard2523,Ravenclaw,87,90,98,90
1922,Wizard4073,Gryffindor,74,50,58,54
1923,Wizard252,Ravenclaw,88,85,96,93
1924,Wulfric Black,Gryffindor,81,74,50,87
1925,Wizard474,Hufflepuff,55,67,61,77
1926,Wizard444,Hufflepuff,77,83,47,49
1927,Wizard1568,Hufflepuff,42,44,71,49
1928,Theseus Grindelwald,Gryffindor,74,63,81,68
1929,Wizard1172,Slytherin,92,86,86,89
1930,Percy Yaxley,Gryffindor,54,51,60,87
1931,Wizard2380,Hufflepuff,64,49,51,71
1932,Tom Dumbledore,Ravenclaw,88,95,93,85
1933,Wizard1210,Ravenclaw,85,86,90,89
1934,Wizard3268,Gryffindor,68,77,79,84
1935,Horace Grindelwald,Slytherin,95,91,89,71
1936,Wizard3918,Slytherin,86,70,91,86
1937,Rubeus Lupin,Hufflepuff,50,62,53,71
1938,Wizard2634,Ravenclaw,90,94,98,87
1939,Wizard156,Hufflepuff,74,47,70,65
1940,Wizard2606,Gryffindor,51,71,57,62
1941,Wizard1933,Ravenclaw,99,89,94,95
1942,Wizard3722,Gryffindor,50,87,51,70
1943,Wizard945,Gryffindor,75,51,61,74
1944,Wizard254,Slytherin,78,92,95,79
1945,Wizard968,Gryffindor,65,90,62,89
1946,Wizard2684,Gryffindor,64,68,71,71
1947,Wizard894,Slytherin,83,79,72,77
1948,Wizard1959,Gryffindor,65,51,64,52
1949,Wizard1829,Gryffindor,63,77,80,58
1950,Wizard1483,Ravenclaw,99,94,86,98
1951,Wizard3331,Hufflepuff,55,65,62,77
1952,Wizard3732,Ravenclaw,87,100,92,94
1953,Wizard3779,Gryffindor,68,79,56,90
1954,Wulfric Lestrange,Ravenclaw,88,91,94,99
1955,Wizard295,Hufflepuff,43,62,61,48
1956,Wizard164,Ravenclaw,85,90,100,100
1957,Wizard842,Hufflepuff,84,65,68,78
1958,Wizard1961,Ravenclaw,95,91,97,89
1959,Wizard1298,Slytherin,70,92,95,92
1960,Wilhelmina Weasley,Ravenclaw,95,87,93,95
1961,Wizard508,Hufflepuff,53,71,84,54
1962,Wizard3659,Hufflepuff,60,53,43,73
1963,Wizard2344,Slytherin,85,90,87,95
1964,Wizard2932,Slytherin,87,71,94,83
1965,Wizard542,Gryffindor,63,90,67,61
1966,Wilhelmina Grindelwald,Slytherin,75,79,94,70
1967,Wizard3607,Gryffindor,50,60,56,73
1968,Wizard965,Hufflepuff,53,84,83,42
1969,Wizard936,Ravenclaw,85,97,98,91
1970,Wizard2857,Hufflepuff,46,61,78,49
1971,Wizard860,Slytherin,93,80,73,73
1972,Wizard823,Ravenclaw,97,95,89,90
1973,Wizard3770,Gryffindor,88,61,80,50
1974,Wizard411,Hufflepuff,54,55,42,46
1975,Wizard3174,Ravenclaw,94,85,99,90
1976,Wizard932,Ravenclaw,93,97,97,87
1977,Wizard2953,Ravenclaw,91,98,93,93
1978,Wizard1896,Hufflepuff,40,49,70,65
1979,Dilys Flitwick,Slytherin,72,95,82,79
1980,Wizard2878,Slytherin,95,88,76,71
1981,Rowena Dumbledore,Gryffindor,73,58,72,72
1982,Wizard1567,Slytherin,91,93,74,81
1983,Wizard1487,Gryffindor,71,57,90,81
1984,Wizard2189,Hufflepuff,55,52,83,71
1985,Wizard2026,Slytherin,95,71,85,88
1986,Wizard2692,Gryffindor,90,65,85,60
1987,Wizard2817,Ravenclaw,86,88,85,100
1988,Wizard4096,Ravenclaw,96,85,88,86
1989,Wizard2499,Slytherin,88,92,88,89
1990,Wizard3260,Gryffindor,50,63,84,85
1991,Albus Peverell,Ravenclaw,96,99,88,87
1992,Wizard151,Slytherin,74,81,91,88
1993,Wizard619,Hufflepuff,50,85,53,44
1994,Wizard3852,Hufflepuff,79,68,66,46
1995,Wizard2181,Ravenclaw,97,85,93,98
1996,Wizard3029,Ravenclaw,85,89,86,87
1997,Wizard1383,Gryffindor,87,60,89,78
1998,Wizard777,Ravenclaw,93,97,98,98
1999,Minerva Lovegood,Gryffindor,55,81,65,77
2000,Wizard3038,Hufflepuff,75,56,56,47
2001,Wizard2631,Slytherin,90,92,85,89
2002,Wizard1179,Gryffindor,63,52,66,70
2003,Wizard3924,Gryffindor,59,77,84,61
2004,Wizard1849,Hufflepuff,73,41,81,49
2005,Severus Diggory,Ravenclaw,92,93,91,95
2006,Helga Flitwick,Gryffindor,80,79,88,55
2007,Wizard1767,Gryffindor,56,57,67,52
2008,Wizard4099,Hufflepuff,56,80,57,76
2009,Wizard1856,Slytherin,81,70,71,70
2010,Wizard3043,Gryffindor,59,62,86,83
2011,Wizard390,Gryffindor,88,74,56,53
2012,Wizard2599,Hufflepuff,57,53,52,47
2013,Wizard1827,Slytherin,85,76,80,71
2014,Wizard3658,Hufflepuff,71,45,82,74
2015,Wizard3679,Hufflepuff,53,55,66,77
2016,Wizard761,Ravenclaw,92,92,95,86
2017,Wizard3709,Slytherin,91,80,85,74
2018,Wizard251,Slytherin,94,80,85,72
2019,Theseus Slughorn,Gryffindor,61,64,69,81
2020,Wizard3703,Slytherin,72,80,75,93
2021,Wizard1337,Ravenclaw,99,94,86,97
2022,Wizard1814,Hufflepuff,73,58,59,56
2023,Wizard1846,Slytherin,94,86,81,74
2024,Wizard556,Slytherin,89,71,84,72
2025,Sirius Shacklebolt,Hufflepuff,60,52,49,83
2026,Wizard3662,Hufflepuff,42,41,54,75
2027,Wizard205,Gryffindor,73,59,61,54
2028,Filius Hooch,Slytherin,90,79,86,87
2029,Wizard3838,Hufflepuff,83,48,57,48
2030,Wizard924,Ravenclaw,100,96,95,87
2031,Bridget Selwyn,Slytherin,75,77,75,88
2032,Wizard243,Slytherin,84,91,79,72
2033,Wizard1263,Gryffindor,67,77,90,50
2034,Wizard2085,Gryffindor,56,77,70,80
2035,Molly Peverell,Slytherin,83,93,85,83
2036,Wizard798,Slytherin,89,71,81,82
2037,Wizard2576,Ravenclaw,94,86,85,96
2038,Percy Pucey,Ravenclaw,91,93,85,97
2039,Wizard1746,Gryffindor,88,68,51,83
2040,Wizard224,Ravenclaw,99,94,89,91
2041,Wizard3372,Slytherin,93,73,95,92
2042,Wizard3015,Hufflepuff,74,74,42,64
2043,Lucius McGonagall,Ravenclaw,93,99,89,89
2044,Wizard2198,Hufflepuff,58,42,76,67
2045,Wizard3771,Hufflepuff,43,84,69,84
2046,Lucius Lestrange,Slytherin,86,70,91,75
2047,Wizard1599,Gryffindor,62,90,58,84
2048,Wizard194,Hufflepuff,52,65,61,70
2049,Wizard47,Hufflepuff,84,82,75,72
2050,Helga Shacklebolt,Slytherin,84,79,77,89
2051,Wizard2532,Slytherin,92,91,80,95
2052,Wizard247,Gryffindor,80,85,80,78
2053,Wizard1148,Slytherin,87,79,78,89
2054,Godric McGonagall,Slytherin,90,71,88,83
2055,Wizard2584,Ravenclaw,91,92,99,89
2056,Wizard1897,Slytherin,91,77,75,78
2057,Wizard362,Slytherin,77,83,87,86
2058,Godric Riddle,Slytherin,92,84,74,81
2059,Wizard2437,Ravenclaw,94,91,91,88
2060,Wizard1330,Gryffindor,82,57,83,85
2061,Wizard3841,Hufflepuff,58,42,49,73
2062,Wizard3287,Hufflepuff,63,74,44,74
2063,Wizard1156,Slytherin,94,73,93,81
2064,Wizard4089,Hufflepuff,80,46,73,57
2065,Wizard3541,Slytherin,86,78,78,70
2066,Wizard1371,Gryffindor,70,84,67,80
2067,Bathilda Tonks,Slytherin,92,88,77,81
2068,Wizard2041,Hufflepuff,77,83,71,58
2069,Percy Lestrange,Gryffindor,63,57,65,69
2070,Bathilda Crouch,Ravenclaw,87,87,86,90
2071,Wizard4025,Gryffindor,64,90,79,50
2072,Wizard2245,Hufflepuff,83,57,81,71
2073,Wizard485,Gryffindor,58,73,85,68
2074,Wizard1370,Hufflepuff,79,54,66,67
2075,Tom Flitwick,Ravenclaw,91,99,98,85
2076,Rowena Weasley,Gryffindor,83,64,77,50
2077,Wizard2633,Slytherin,75,87,81,74
2078,Wizard428,Gryffindor,75,86,71,59
2079,Wizard907,Slytherin,78,95,79,84
2080,Wizard1300,Hufflepuff,47,54,78,53
2081,Salazar Goyle,Ravenclaw,85,88,92,85
2082,Theseus Diggory,Gryffindor,81,57,90,67
2083,Wizard2903,Ravenclaw,97,86,93,85
2084,Wizard2910,Hufflepuff,83,50,67,83
2085,Wizard2949,Slytherin,80,81,77,95
2086,Theseus Peverell,Slytherin,81,91,86,79
2087,Wizard1441,Gryffindor,62,59,75,76
2088,Bathilda Greengrass,Hufflepuff,83,58,72,64
2089,Wizard970,Ravenclaw,100,100,96,86
2090,Wizard1014,Slytherin,82,82,94,90
2091,Wizard646,Gryffindor,76,74,67,57
2092,Wizard1773,Ravenclaw,96,95,91,91
2093,Wizard3563,Ravenclaw,98,87,93,94
2094,Percy Crouch,Slytherin,78,74,89,71
2095,Wizard2563,Hufflepuff,57,40,77,48
2096,Wizard107,Slytherin,95,82,95,87
2097,Wizard514,Hufflepuff,83,43,45,74
2098,Wizard2468,Hufflepuff,52,64,49,68
2099,Wizard3484,Hufflepuff,59,47,61,53
2100,Wizard184,Hufflepuff,74,54,62,44
2101,Wizard3379,Ravenclaw,91,99,92,89
2102,Wizard1304,Hufflepuff,81,69,67,45
2103,Wizard2873,Gryffindor,59,67,72,79
2104,Wizard459,Slytherin,81,92,74,91
2105,Nymphadora Bones,Gryffindor,80,64,55,51
2106,Wizard841,Hufflepuff,75,74,67,80
2107,Wizard2978,Hufflepuff,59,60,64,67
2108,Rubeus Dumbledore,Slytherin,77,73,84,93
2109,Wizard3968,Slytherin,74,84,84,85
2110,Bathilda Pucey,Hufflepuff,79,66,66,62
2111,Wizard1136,Slytherin,70,92,83,78
2112,Wizard1636,Hufflepuff,68,47,82,43
2113,Wizard3566,Gryffindor,76,70,79,56
2114,Rubeus Greengrass,Gryffindor,74,68,86,58
2115,Wizard815,Ravenclaw,97,97,93,96
2116,Wizard3284,Ravenclaw,98,90,94,93
2117,Wizard728,Hufflepuff,67,52,41,67
2118,Wizard611,Ravenclaw,96,94,96,89
2119,Wizard1075,Slytherin,86,78,93,80
2120,Rowena Snape,Ravenclaw,100,93,100,99
2121,Wizard1357,Slytherin,75,82,78,78
2122,Wizard3106,Hufflepuff,81,70,81,80
2123,Rubeus Diggory,Gryffindor,57,87,52,71
2124,Wizard1965,Ravenclaw,93,91,89,97
2125,Wizard313,Slytherin,77,88,74,77
2126,Percy Carrow,Hufflepuff,62,64,80,40
2127,Wizard1985,Gryffindor,88,51,75,72
2128,Wilhelmina Dumbledore,Hufflepuff,41,42,60,70
2129,Wizard1564,Gryffindor,87,51,67,85
2130,Kingsley Crabbe,Ravenclaw,88,98,90,93
2131,Filius Lovegood,Gryffindor,90,59,55,73
2132,Wizard147,Gryffindor,68,72,90,60
2133,Wizard2703,Hufflepuff,82,74,78,76
2134,Theseus Pucey,Slytherin,86,71,70,89
2135,Rubeus Crouch,Slytherin,85,85,83,72
2136,Wizard840,Hufflepuff,67,66,80,40
2137,Wizard1408,Hufflepuff,67,85,42,46
2138,Wizard338,Hufflepuff,71,48,76,55
2139,Wizard1716,Slytherin,72,84,89,95
2140,Wizard2160,Gryffindor,73,60,82,73
2141,Wizard2461,Hufflepuff,67,71,71,53
2142,Wizard3128,Hufflepuff,64,68,75,54
2143,Wizard110,Hufflepuff,50,61,66,40
2144,Wizard3572,Slytherin,84,74,93,71
2145,Wizard274,Ravenclaw,93,98,88,85
2146,Salazar Carrow,Slytherin,82,91,77,78
2147,Helga Crabbe,Hufflepuff,44,80,65,57
2148,Wizard1318,Ravenclaw,89,85,88,94
2149,Wizard3317,Ravenclaw,98,94,100,93
2150,Wizard3041,Gryffindor,54,56,60,54
2151,Wizard2936,Gryffindor,66,69,57,90
2152,Wizard2417,Slytherin,74,87,85,93
2153,Wizard3886,Gryffindor,76,62,57,62
2154,Wizard2000,Hufflepuff,57,63,67,53
2155,Wizard3352,Gryffindor,62,81,59,63
2156,Wizard3683,Gryffindor,60,75,64,66
2157,Wizard3904,Ravenclaw,96,93,88,99
2158,Wizard1679,Hufflepuff,41,79,76,53
2159,Wizard3131,Slytherin,95,73,80,93
2160,Wizard1844,Gryffindor,73,70,59,90
2161,Wizard1791,Ravenclaw,97,93,90,88
2162,Rubeus Hagrid,Hufflepuff,71,83,56,82
2163,Wizard152,Slytherin,89,79,75,94
2164,Wizard2547,Slytherin,75,71,77,77
2165,Wizard2894,Gryffindor,65,77,57,61
2166,Wizard12,Ravenclaw,91,94,88,90
2167,Wizard1631,Slytherin,87,88,71,82
2168,Wizard3883,Ravenclaw,99,89,89,91
2169,Wizard2650,Ravenclaw,98,85,97,100
2170,Wizard16,Slytherin,94,89,80,78
2171,Filius Flitwick,Ravenclaw,95,94,90,87
2172,Wizard294,Gryffindor,77,76,85,85
2173,Wizard2167,Ravenclaw,97,94,98,89
2174,Bridget Black,Slytherin,76,80,76,84
2175,Wizard4038,Hufflepuff,85,79,60,55
2176,Leta Carrow,Gryffindor,64,61,62,51
2177,Wizard3009,Slytherin,84,86,81,75
2178,Wizard128,Ravenclaw,88,98,98,98
2179,Dilys Peverell,Gryffindor,63,84,85,71
2180,Wizard2632,Hufflepuff,45,65,44,70
2181,Wizard3351,Ravenclaw,88,88,86,92
2182,Wizard2968,Gryffindor,73,68,67,57
2183,Wizard1384,Slytherin,86,83,74,92
2184,Wizard159,Ravenclaw,90,88,86,95
2185,Wizard628,Hufflepuff,70,60,44,58
2186,Horace Diggory,Ravenclaw,87,91,99,87
2187,Wizard3862,Gryffindor,76,83,60,57
2188,Wizard3191,Slytherin,72,86,84,72
2189,Wizard1830,Hufflepuff,66,78,49,62
2190,Wizard2574,Hufflepuff,64,60,71,72
2191,Wizard2031,Gryffindor,50,72,82,74
2192,Wizard2135,Hufflepuff,45,46,41,69
2193,Wizard1962,Ravenclaw,94,92,92,96
2194,Wizard3432,Gryffindor,50,76,74,86
2195,Newt Black,Ravenclaw,85,85,99,91
2196,Wizard2835,Ravenclaw,94,85,87,97
2197,Newt Lovegood,Slytherin,87,79,88,88
2198,Wizard3837,Ravenclaw,92,99,97,91
2199,Wizard1785,Slytherin,72,92,83,83
2200,Rowena Slughorn,Hufflepuff,46,83,77,77
2201,Wizard1150,Slytherin,82,78,94,77
2202,Wizard2577,Gryffindor,62,89,78,75
2203,Wizard3341,Ravenclaw,99,89,95,98
2204,Wizard50,Hufflepuff,76,61,46,85
2205,Wizard1792,Slytherin,74,80,85,87
2206,Molly Yaxley,Ravenclaw,93,85,87,95
2207,Wizard3697,Ravenclaw,87,92,89,93
2208,Wizard1243,Hufflepuff,58,72,54,65
2209,Wizard2299,Ravenclaw,94,91,100,92
2210,Wizard1803,Ravenclaw,85,90,87,87
2211,Wizard881,Ravenclaw,97,94,96,90
2212,Wizard2229,Hufflepuff,58,71,71,79
2213,Wizard3398,Slytherin,73,85,92,70
2214,Wizard882,Hufflepuff,50,42,76,56
2215,Wizard733,Ravenclaw,86,87,92,98
2216,Bellatrix Hooch,Ravenclaw,86,88,100,97
2217,Wizard967,Hufflepuff,82,70,84,66
2218,Wizard2072,Hufflepuff,62,48,70,42
2219,Wizard2687,Ravenclaw,92,97,95,95
2220,Wizard2382,Ravenclaw,87,95,90,90
2221,Wizard1353,Ravenclaw,100,86,97,96
2222,Wizard325,Hufflepuff,64,66,73,75
2223,Wizard1622,Slytherin,80,74,83,82
2224,Wizard3525,Hufflepuff,59,70,50,57
2225,Wizard2581,Slytherin,76,78,93,81
2226,Wizard145,Ravenclaw,97,100,97,93
2227,Wizard1082,Hufflepuff,54,77,47,53
2228,Wizard3023,Hufflepuff,78,43,84,58
2229,Wilhelmina Slughorn,Hufflepuff,49,60,47,57
2230,Hepzibah Pucey,Ravenclaw,88,92,98,97
2231,Wizard1428,Ravenclaw,98,89,94,93
2232,Wizard2919,Ravenclaw,89,96,92,100
2233,Wizard739,Hufflepuff,49,61,68,64
2234,Wizard498,Hufflepuff,52,40,53,82
2235,Wizard3158,Gryffindor,86,70,66,71
2236,Nymphadora Selwyn,Gryffindor,90,57,84,80
2237,Wizard1010,Ravenclaw,87,92,93,98
2238,Wizard19,Gryffindor,57,77,62,77
2239,Rowena Lupin,Ravenclaw,96,85,97,97
2240,Wizard2443,Slytherin,87,93,93,92
2241,Wizard685,Slytherin,87,71,83,84
2242,Wizard3568,Ravenclaw,87,88,97,92
2243,Wizard3720,Ravenclaw,93,93,92,93
2244,Wizard1775,Gryffindor,74,86,74,64
2245,Wizard2179,Gryffindor,50,87,71,54
2246,Lucius Peverell,Slytherin,80,77,82,75
2247,Wizard2974,Gryffindor,50,86,75,62
2248,Wizard2649,Hufflepuff,58,65,75,55
2249,Wizard29,Gryffindor,52,80,89,68
2250,Wizard2485,Hufflepuff,40,41,72,54
2251,Wizard2227,Slytherin,93,73,80,93
2252,Wizard3667,Gryffindor,51,55,89,77
2253,Wizard948,Gryffindor,58,58,54,64
2254,Wizard1812,Hufflepuff,65,48,55,76
2255,Wizard2221,Gryffindor,85,80,87,56
2256,Wizard1610,Hufflepuff,51,47,48,75
2257,Wizard44,Hufflepuff,61,45,41,40
2258,Wizard1474,Gryffindor,69,54,77,73
2259,Wizard3592,Hufflepuff,67,63,59,56
2260,Gellert Flitwick,Ravenclaw,95,96,95,86
2261,Wizard821,Gryffindor,66,56,50,89
2262,Wizard419,Hufflepuff,69,75,58,64
2263,Wizard2892,Ravenclaw,94,97,99,89
2264,Wizard470,Hufflepuff,59,52,47,74
2265,Wizard1789,Gryffindor,65,65,63,88
2266,Wizard1468,Hufflepuff,66,47,52,46
2267,Wizard2798,Hufflepuff,77,85,52,50
2268,Wizard3699,Ravenclaw,100,85,92,86
2269,Wizard2537,Slytherin,93,81,86,73
2270,Wizard3203,Slytherin,72,85,72,86
2271,Wizard2762,Slytherin,79,74,76,95
2272,Wizard2655,Hufflepuff,80,40,53,75
2273,Rubeus Black,Hufflepuff,83,50,73,45
2274,Wizard811,Gryffindor,73,67,57,74
2275,Wizard176,Hufflepuff,40,71,72,81
2276,Wizard1692,Gryffindor,58,76,51,60
2277,Wizard2267,Slytherin,86,82,91,85
2278,Wizard4046,Ravenclaw,98,96,87,91
2279,Remus Greengrass,Gryffindor,66,90,76,61
2280,Wizard1605,Gryffindor,74,70,62,78
2281,Wizard2487,Gryffindor,77,63,60,83
2282,Wizard2702,Ravenclaw,87,96,91,99
2283,Wizard1947,Slytherin,75,72,87,88
2284,Wizard3064,Gryffindor,76,70,65,61
2285,Wizard1426,Slytherin,91,86,95,91
2286,Wizard3872,Gryffindor,59,60,87,50
2287,Wizard3783,Hufflepuff,49,64,55,69
2288,Wizard1237,Slytherin,91,85,81,93
2289,Rubeus Flitwick,Gryffindor,61,73,54,83
2290,Leta Parkinson,Hufflepuff,62,46,49,59
2291,Percy Riddle,Gryffindor,81,86,88,77
2292,Wizard3051,Ravenclaw,92,100,97,88
2293,Wilhelmina Zabini,Ravenclaw,87,86,95,87
2294,Wizard3671,Gryffindor,84,64,66,89
2295,Wizard753,Gryffindor,70,61,86,63
